run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
208,66,432,4535,3,2,45,0,0,0,0,0,0,0,0,2.3783499999999997,117.91,0,
209,62,398,3679,4,5,148,0,0,1,0,0,0,0,0,6.0392399999999995,95.654,0,
210,153,790,8335,12,22,1035,0,0,4,2,0,0,0,0,27.58205,216.70999999999998,0,
211,214,1263,12253,19,46,2743,0,0,15,8,0,0,0,0,59.194089999999996,318.578,0,
212,57,407,3670,4,4,126,0,0,1,1,0,0,0,0,4.85138,95.42,0,
213,178,1160,10795,78,51,3030,0,0,17,10,2,0,0,0,65.5989,280.66999999999996,0,
214,115,531,4618,4,2,100,0,0,1,0,0,0,0,0,2.5229999999999997,120.068,0,
215,106,491,4711,5,5,111,0,0,1,1,0,0,0,0,5.941929999999999,122.48599999999999,0,
216,66,393,3902,2,2,52,0,0,0,0,0,0,0,0,2.3967599999999996,101.452,0,
217,105,500,5175,3,4,101,0,0,0,0,0,0,0,0,4.785629999999999,134.54999999999998,0,
218,168,759,8796,6,5,290,0,0,2,0,0,0,0,0,6.412699999999999,228.696,0,
219,169,791,8276,21,18,845,0,0,6,4,1,0,0,0,22.562349999999995,215.176,0,
220,115,633,6039,11,11,490,0,0,3,3,2,0,0,0,13.7187,157.01399999999998,0,
221,127,724,6905,49,13,878,0,0,4,2,1,0,0,0,16.999139999999997,179.53,0,
222,63,416,3551,4,2,75,0,0,0,0,0,0,0,0,2.4572499999999997,92.326,0,
223,89,572,5338,32,9,429,0,0,3,2,0,0,0,0,11.298269999999999,138.78799999999998,0,
224,96,589,5716,9,11,558,0,0,3,0,0,0,0,0,13.89754,148.61599999999999,0,
225,130,734,7233,12,19,944,0,0,7,3,0,0,0,0,23.95272,188.058,0,
226,82,506,5084,3,6,233,0,0,2,0,0,0,0,0,7.39279,132.184,0,
227,221,1117,13415,8,15,1077,0,0,6,0,0,0,0,0,19.78251,348.78999999999996,0,
228,87,555,5179,7,8,357,0,0,3,1,0,0,0,0,9.978909999999999,134.654,0,
229,200,975,11402,10,18,1138,0,0,4,1,0,0,0,0,23.332939999999997,296.452,0,
230,131,724,7171,11,14,679,0,0,1,0,0,0,0,0,17.60577,186.446,0,
231,170,842,8584,13,17,1150,0,0,7,3,0,0,0,0,22.234499999999997,223.184,0,
232,92,497,4706,5,4,189,0,0,1,0,0,0,0,0,5.0170699999999995,122.356,0,
233,148,676,7462,3,7,391,0,0,2,0,0,0,0,0,8.938329999999999,194.012,0,
234,89,469,4708,3,4,92,0,0,0,0,0,0,0,0,4.761959999999999,122.408,0,
235,204,1166,10934,86,45,2747,0,0,11,8,2,0,0,0,58.07460999999999,284.284,0,
236,59,435,3797,3,2,69,0,0,0,0,0,0,0,0,2.44147,98.722,0,
237,109,619,5975,31,6,339,0,0,3,2,1,0,0,0,7.671569999999999,155.35,0,
238,170,887,8992,35,21,1189,0,0,3,1,1,0,0,0,26.857069999999997,233.792,0,
239,106,650,5719,31,13,665,0,0,4,2,0,0,0,0,16.43895,148.694,0,
240,117,606,6372,5,5,200,0,0,1,0,0,0,0,0,6.175999999999999,165.672,0,
241,122,821,7227,73,28,1728,0,0,8,5,1,0,0,0,36.184639999999995,187.902,0,
242,225,1033,10977,19,15,1025,0,0,5,3,2,0,0,0,19.64575,285.402,0,
243,182,1043,9731,75,28,1710,0,0,8,6,2,0,0,0,36.137299999999996,253.006,0,
244,123,747,6824,40,16,772,0,0,4,2,0,0,0,0,20.11036,177.42399999999998,0,
245,65,453,4227,5,4,135,0,0,1,0,0,0,0,0,4.87505,109.902,0,
246,117,613,6680,4,9,395,0,0,1,0,0,0,0,0,11.208849999999998,173.67999999999998,0,
247,121,741,6949,39,18,1200,0,0,6,2,0,0,0,0,23.495999999999995,180.67399999999998,0,
248,138,883,8756,68,19,967,0,0,5,5,2,0,0,0,24.013209999999997,227.65599999999998,0,
249,99,646,5705,10,13,527,0,0,4,2,0,0,0,0,16.076009999999997,148.32999999999998,0,
250,60,416,4161,3,2,79,0,0,0,0,0,0,0,0,2.46777,108.18599999999999,0,
251,139,697,7076,12,9,455,0,0,3,2,0,0,0,0,11.366649999999998,183.976,0,
252,3000,15158,153152,1258,1113,77133,0,0,518,266,56,0,0,0,1460.5497899999998,3981.9519999999998,0,
253,3000,13365,158598,603,1164,89121,0,0,557,290,71,0,0,0,1549.70823,4123.548,0,
254,3000,14919,151500,753,1017,70828,0,0,495,255,50,0,0,0,1335.4876399999998,3939,0,
255,3000,13605,149288,527,933,70759,0,0,400,194,40,0,0,0,1240.38617,3881.488,0,
256,128,908,7165,67,16,950,0,0,6,3,2,0,0,0,20.5785,186.29,0,
257,149,985,8664,71,23,1422,0,0,12,4,0,0,0,0,29.72986,225.26399999999998,0,
258,213,1219,11531,74,31,1843,0,0,10,6,2,0,0,0,39.877089999999995,299.806,0,
259,189,1045,10664,45,25,1828,0,0,10,3,1,0,0,0,33.05764,277.264,0,
260,276,1497,16024,80,38,2346,0,0,12,4,2,0,0,0,49.10998,416.62399999999997,0,
261,3000,13009,156036,406,1120,76960,0,0,548,251,56,0,0,0,1468.0048,4056.9359999999997,0,
262,224,1486,13743,87,53,3248,0,0,16,12,1,0,0,0,68.43224,357.318,0,
263,3000,14859,158592,755,1203,91336,0,0,560,284,65,0,0,0,1599.60368,4123.392,0,
264,296,1901,18068,69,75,4657,0,0,32,15,2,0,0,0,96.99790999999999,469.768,0,
265,183,781,7620,6,8,235,0,0,0,0,0,0,0,0,9.65805,198.12,0,
266,152,973,9750,65,39,1793,0,0,11,6,1,0,0,0,48.78558999999999,253.5,0,
267,162,883,9102,33,18,1216,0,0,6,2,1,0,0,0,23.538079999999997,236.652,0,
268,3000,15130,150724,761,1045,78343,0,0,504,267,64,0,0,0,1386.8920899999998,3918.8239999999996,0,
269,225,1261,13234,16,23,1419,0,0,10,5,1,0,0,0,29.72197,344.084,0,
270,153,1024,9683,43,34,1992,0,0,14,6,0,0,0,0,43.65895999999999,251.75799999999998,0,
271,3000,13102,151520,666,1057,76802,0,0,521,276,81,0,0,0,1396.39926,3939.52,0,
272,302,1735,17250,115,54,3055,0,0,19,9,2,0,0,0,69.05465,448.5,0,
273,356,2120,23259,40,112,6322,0,0,42,17,1,0,0,0,143.18686,604.7339999999999,0,
274,168,1045,9639,47,23,1944,0,0,10,5,0,0,0,0,31.102719999999998,250.61399999999998,0,
275,70,539,4597,29,11,308,0,0,2,1,0,0,0,0,13.24004,119.52199999999999,0,
276,142,720,7262,6,9,534,0,0,3,0,0,0,0,0,11.574419999999998,188.81199999999998,0,
277,98,674,5940,52,13,846,0,0,6,3,1,0,0,0,16.914979999999996,154.44,0,
278,154,1007,9609,73,43,2098,0,0,13,8,1,0,0,0,54.10773999999999,249.83399999999997,0,
279,239,1229,12178,62,33,2779,0,0,15,9,3,0,0,0,44.59877,316.628,0,
280,144,819,7904,16,30,1668,0,0,10,4,0,0,0,0,38.28684,205.504,0,
281,3000,13958,152124,550,1051,73693,0,0,516,262,62,0,0,0,1381.4425899999999,3955.2239999999997,0,
282,322,2159,19389,125,102,6372,0,0,35,23,4,0,0,0,132.01836,504.114,0,
283,79,566,4944,9,7,279,0,0,3,1,0,0,0,0,8.64377,128.54399999999998,0,
284,84,511,4435,7,4,246,0,0,2,0,0,0,0,0,5.16698,115.30999999999999,0,
285,393,2257,23601,79,106,7281,0,0,42,18,1,0,0,0,138.92902999999998,613.626,0,
286,221,1327,13386,53,52,3505,0,0,22,11,1,0,0,0,67.97814999999999,348.036,0,
287,202,1206,11936,41,45,2899,0,0,19,6,0,0,0,0,58.47436999999999,310.336,0,
